restaurant_name,restaurant_url,location,price_level,cuisine,michelin_distinction,raw_card_text,page_number
Tha Phraya,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/tha-phraya," New York, NY, USA",$$,Thai contemporary,bib,"Reserve a table | Tha Phraya | New York, NY, USA | $$ · Thai contemporary",7
Chuan Tian Xia,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/chuan-tian-xia," Brooklyn, NY, USA",$$,Chinese,bib,"Reserve a table | Chuan Tian Xia | Brooklyn, NY, USA | $$ · Chinese",7
Ly Ly Vietnam Cookhouse,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ly-ly-vietnam-cookhouse," New York, NY, USA",$$,Vietnamese,,"Ly Ly Vietnam Cookhouse | New York, NY, USA | $$ · Vietnamese",7
Olmo,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/olmo-1244242," Brooklyn, NY, USA",$$$,Mexican,bib,"Olmo | Brooklyn, NY, USA | $$$ · Mexican",7
Cafe Sabarsky,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/cafe-sabarsky," New York, NY, USA",$$,Austrian,,"Reserve a table | Cafe Sabarsky | New York, NY, USA | $$ · Austrian",7
Eléa,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/elea-greek," New York, NY, USA",$$$,Greek,,"Reserve a table | Eléa | New York, NY, USA | $$$ · Greek",7
Rolo's,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/rolo-s," Queens, NY, USA",$$,American,bib,"Reserve a table | Rolo's | Queens, NY, USA | $$ · American",7
East Harbor Seafood Palace,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/east-harbor-seafood-palace," Brooklyn, NY, USA",$$,Chinese,,"East Harbor Seafood Palace | Brooklyn, NY, USA | $$ · Chinese",7
il Gigante,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/il-gigante-1218340," Queens, NY, USA",$$,Italian,,"Reserve a table | il Gigante | Queens, NY, USA | $$ · Italian",7
Chick Chick,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chick-chick," New York, NY, USA",$$,Asian,,"Chick Chick | New York, NY, USA | $$ · Asian",7
Dagon,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/dagon," New York, NY, USA",$$$,Mediterranean Cuisine,,"Reserve a table | Dagon | New York, NY, USA | $$$ · Mediterranean Cuisine",7
Tanoreen,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/tanoreen," Brooklyn, NY, USA",$$,Middle Eastern,bib,"Reserve a table | Tanoreen | Brooklyn, NY, USA | $$ · Middle Eastern",7
Yemenat,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/yemenat," Brooklyn, NY, USA",$,Middle Eastern,bib,"Reserve a table | Yemenat | Brooklyn, NY, USA | $ · Middle Eastern",7
Enoteca Maria,https://guide.michelin.com/us/en/new-york-state/staten-island/restaurant/enoteca-maria," Staten Island, NY, USA",$$,Italian,,"Enoteca Maria | Staten Island, NY, USA | $$ · Italian",7
Phayul,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/phayul," Queens, NY, USA",$$,Tibetan,bib,"Phayul | Queens, NY, USA | $$ · Tibetan",7
Zaab Zaab,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/zaab-zaab," Queens, NY, USA",$$,Thai,bib,"Reserve a table | Zaab Zaab | Queens, NY, USA | $$ · Thai",7
Miss Mamie's Spoonbread Too,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/miss-mamie-s-spoonbread-too," New York, NY, USA",$$,Southern,,"Miss Mamie's Spoonbread Too | New York, NY, USA | $$ · Southern",7
Taverna Kyclades,https://guide.michelin.com/us/en/new-york-state/astoria/restaurant/taverna-kyclades," Astoria, NY, USA",$$,Greek,,"Taverna Kyclades | Astoria, NY, USA | $$ · Greek",7
Seppe Pizza Bar,https://guide.michelin.com/us/en/new-york-state/staten-island/restaurant/seppe-pizza-bar," Staten Island, NY, USA",$$,Pizza,,"Reserve a table | Seppe Pizza Bar | Staten Island, NY, USA | $$ · Pizza",7
Melba's,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/melba-s," New York, NY, USA",$$,Southern,,"Reserve a table | Melba's | New York, NY, USA | $$ · Southern",7
SaRanRom Thai,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/saranrom-thai," Queens, NY, USA",$$,Thai,bib,"SaRanRom Thai | Queens, NY, USA | $$ · Thai",7
Lakruwana,https://guide.michelin.com/us/en/new-york-state/staten-island/restaurant/lakruwana," Staten Island, NY, USA",$$,Sri Lankan,,"Lakruwana | Staten Island, NY, USA | $$ · Sri Lankan",7
Barawine,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/barawine," New York, NY, USA",$$$,Contemporary,,"Reserve a table | Barawine | New York, NY, USA | $$$ · Contemporary",7
Neta Shari,https://guide.michelin.com/us/en/new-york-state/brooklyn/restaurant/neta-shari," Brooklyn, NY, USA",$$$$,Japanese,,"Reserve a table | Neta Shari | Brooklyn, NY, USA | $$$$ · Japanese",7
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",7
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",7
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",7
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",7
Oso,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/oso," New York, NY, USA",$$,"Mexican | Seis Vecinos | Bronx, NY, USA | $$ · Latin American | Caleta 111 Cevicheria | Queens, NY, USA | $$ · Peruvian | Asian Jewels | Queens, NY, USA | $$ · Chinese | Reserve a table | Jiang Nan | Queens, NY, USA | $$ · Chinese | Alley 41 | Queens, NY, USA | $$ · Chinese | Tong Sam Gyup Goo Yi | Queens, NY, USA | $$ · Korean | Reserve a table | Çka Ka Qëllu | Bronx, NY, USA | $$ · Balkan | Tra Di Noi | Bronx, NY, USA | $$ · Italian | Legend of Taste | Queens, NY, USA | $$ · Chinese | Reserve a table | Patricia’s | Bronx, NY, USA | $$$ · Italian-American | Reserve a table | Tobalá | Bronx, NY, USA | $$$ · Mexican | Reserve a table | Dubrovnik | New Rochelle, NY, USA | $$ · Croatian | Reserve a table | Maria Restaurant | New Rochelle, NY, USA | $$ · Italian",bib,"Reserve a table | Oso | New York, NY, USA | $$ · Mexican | Seis Vecinos | Bronx, NY, USA | $$ · Latin American | Caleta 111 Cevicheria | Queens, NY, USA | $$ · Peruvian | Asian Jewels | Queens, NY, USA | $$ · Chinese | Reserve a table | Jiang Nan | Queens, NY, USA | $$ · Chinese | Alley 41 | Queens, NY, USA | $$ · Chinese | Tong Sam Gyup Goo Yi | Queens, NY, USA | $$ · Korean | Reserve a table | Çka Ka Qëllu | Bronx, NY, USA | $$ · Balkan | Tra Di Noi | Bronx, NY, USA | $$ · Italian | Legend of Taste | Queens, NY, USA | $$ · Chinese | Reserve a table | Patricia’s | Bronx, NY, USA | $$$ · Italian-American | Reserve a table | Tobalá | Bronx, NY, USA | $$$ · Mexican | Reserve a table | Dubrovnik | New Rochelle, NY, USA | $$ · Croatian | Reserve a table | Maria Restaurant | New Rochelle, NY, USA | $$ · Italian",8
Oso,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/oso," New York, NY, USA",$$,Mexican,bib,"Reserve a table | Oso | New York, NY, USA | $$ · Mexican",8
Seis Vecinos,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/seis-vecinos," Bronx, NY, USA",$$,Latin American,,"Seis Vecinos | Bronx, NY, USA | $$ · Latin American",8
Caleta 111 Cevicheria,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/caleta-111-cevicheria," Queens, NY, USA",$$,Peruvian,bib,"Caleta 111 Cevicheria | Queens, NY, USA | $$ · Peruvian",8
Asian Jewels,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/asian-jewels," Queens, NY, USA",$$,Chinese,,"Asian Jewels | Queens, NY, USA | $$ · Chinese",8
Jiang Nan,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/jiang-nan," Queens, NY, USA",$$,Chinese,bib,"Reserve a table | Jiang Nan | Queens, NY, USA | $$ · Chinese",8
Alley 41,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/alley-41," Queens, NY, USA",$$,Chinese,bib,"Alley 41 | Queens, NY, USA | $$ · Chinese",8
Tong Sam Gyup Goo Yi,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/tong-sam-gyup-goo-yi," Queens, NY, USA",$$,Korean,bib,"Tong Sam Gyup Goo Yi | Queens, NY, USA | $$ · Korean",8
Çka Ka Qëllu,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/cka-ka-qellu," Bronx, NY, USA",$$,Balkan,,"Reserve a table | Çka Ka Qëllu | Bronx, NY, USA | $$ · Balkan",8
Tra Di Noi,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/tra-di-noi," Bronx, NY, USA",$$,Italian,,"Tra Di Noi | Bronx, NY, USA | $$ · Italian",8
Legend of Taste,https://guide.michelin.com/us/en/new-york-state/queens/restaurant/legend-of-taste," Queens, NY, USA",$$,Chinese,bib,"Legend of Taste | Queens, NY, USA | $$ · Chinese",8
Patricia’s,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/patricia-s," Bronx, NY, USA",$$$,Italian-American,,"Reserve a table | Patricia’s | Bronx, NY, USA | $$$ · Italian-American",8
Tobalá,https://guide.michelin.com/us/en/new-york-state/bronx/restaurant/tobala," Bronx, NY, USA",$$$,Mexican,,"Reserve a table | Tobalá | Bronx, NY, USA | $$$ · Mexican",8
Dubrovnik,https://guide.michelin.com/us/en/new-york-state/new-rochelle/restaurant/dubrovnik1184228," New Rochelle, NY, USA",$$,Croatian,,"Reserve a table | Dubrovnik | New Rochelle, NY, USA | $$ · Croatian",8
Maria Restaurant,https://guide.michelin.com/us/en/new-york-state/new-rochelle/restaurant/maria-restaurant," New Rochelle, NY, USA",$$,Italian,,"Reserve a table | Maria Restaurant | New Rochelle, NY, USA | $$ · Italian",8
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",8
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",8
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",8
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",8
,,,,,,,9
Icca,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/icca," New York, NY, USA",$$$$,Japanese,1 star,"Reserve a table | Icca | New York, NY, USA | $$$$ · Japanese",9
Chambers,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chambers," New York, NY, USA",$$$,Contemporary,,"Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary",9
Ito,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ito-1201767," New York, NY, USA",$$$$,Japanese,,"Ito | New York, NY, USA | $$$$ · Japanese",9
Atera,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera," New York, NY, USA",$$$$,Contemporary,2 star,"Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary",9
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",9
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",9
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",9
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",9
,,,,,,,10
Icca,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/icca," New York, NY, USA",$$$$,Japanese,1 star,"Reserve a table | Icca | New York, NY, USA | $$$$ · Japanese",10
Chambers,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chambers," New York, NY, USA",$$$,Contemporary,,"Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary",10
Ito,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ito-1201767," New York, NY, USA",$$$$,Japanese,,"Ito | New York, NY, USA | $$$$ · Japanese",10
Atera,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera," New York, NY, USA",$$$$,Contemporary,2 star,"Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary",10
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",10
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",10
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",10
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",10
,,,,,,,11
Icca,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/icca," New York, NY, USA",$$$$,Japanese,1 star,"Reserve a table | Icca | New York, NY, USA | $$$$ · Japanese",11
Chambers,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chambers," New York, NY, USA",$$$,Contemporary,,"Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary",11
Ito,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ito-1201767," New York, NY, USA",$$$$,Japanese,,"Ito | New York, NY, USA | $$$$ · Japanese",11
Atera,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera," New York, NY, USA",$$$$,Contemporary,2 star,"Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary",11
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",11
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",11
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",11
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",11
,,,,,,,12
Icca,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/icca," New York, NY, USA",$$$$,Japanese,1 star,"Reserve a table | Icca | New York, NY, USA | $$$$ · Japanese",12
Chambers,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chambers," New York, NY, USA",$$$,Contemporary,,"Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary",12
Ito,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ito-1201767," New York, NY, USA",$$$$,Japanese,,"Ito | New York, NY, USA | $$$$ · Japanese",12
Atera,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera," New York, NY, USA",$$$$,Contemporary,2 star,"Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary",12
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",12
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",12
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",12
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",12
,,,,,,,13
Icca,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/icca," New York, NY, USA",$$$$,Japanese,1 star,"Reserve a table | Icca | New York, NY, USA | $$$$ · Japanese",13
Chambers,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chambers," New York, NY, USA",$$$,Contemporary,,"Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary",13
Ito,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ito-1201767," New York, NY, USA",$$$$,Japanese,,"Ito | New York, NY, USA | $$$$ · Japanese",13
Atera,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera," New York, NY, USA",$$$$,Contemporary,2 star,"Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary",13
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",13
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",13
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",13
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",13
,,,,,,,14
Icca,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/icca," New York, NY, USA",$$$$,Japanese,1 star,"Reserve a table | Icca | New York, NY, USA | $$$$ · Japanese",14
Chambers,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chambers," New York, NY, USA",$$$,Contemporary,,"Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary",14
Ito,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ito-1201767," New York, NY, USA",$$$$,Japanese,,"Ito | New York, NY, USA | $$$$ · Japanese",14
Atera,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera," New York, NY, USA",$$$$,Contemporary,2 star,"Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary",14
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",14
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",14
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",14
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",14
,,,,,,,15
Icca,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/icca," New York, NY, USA",$$$$,Japanese,1 star,"Reserve a table | Icca | New York, NY, USA | $$$$ · Japanese",15
Chambers,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/chambers," New York, NY, USA",$$$,Contemporary,,"Reserve a table | Chambers | New York, NY, USA | $$$ · Contemporary",15
Ito,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/ito-1201767," New York, NY, USA",$$$$,Japanese,,"Ito | New York, NY, USA | $$$$ · Japanese",15
Atera,https://guide.michelin.com/us/en/new-york-state/new-york/restaurant/atera," New York, NY, USA",$$$$,Contemporary,2 star,"Reserve a table | Atera | New York, NY, USA | $$$$ · Contemporary",15
"Yeobo, Darling",https://guide.michelin.com/us/en/california/menlo-park/restaurant/yeobo-darling," Menlo Park, CA, USA",$$$$,Korean Contemporary,,"Reserve a table | New | Yeobo, Darling | Menlo Park, CA, USA | $$$$ · Korean Contemporary",15
Corridor 109,https://guide.michelin.com/us/en/california/us-los-angeles/restaurant/corridor-109," Los Angeles, CA, USA",$$$$,Asian Contemporary,,"Reserve a table | New | Corridor 109 | Los Angeles, CA, USA | $$$$ · Asian Contemporary",15
Naides,https://guide.michelin.com/us/en/california/san-francisco/restaurant/naides," San Francisco, CA, USA",$$$$,Filipino,,"Reserve a table | New | Naides | San Francisco, CA, USA | $$$$ · Filipino",15
Little Mountain,https://guide.michelin.com/us/en/california/montecito/restaurant/little-mountain," Montecito, CA, USA",$$$,Californian,,"New | Little Mountain | Montecito, CA, USA | $$$ · Californian",15
